restaurant,itemid,scheduleid,section,section_schedule_name
mobileorderprodapi.transactcampus.com,6200654,14911,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200654,14912,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200657,14911,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200657,14912,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200653,14911,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200653,14912,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200648,14911,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200648,14912,Pastries and Baked Goods,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200620,14911,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200620,14912,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200621,14911,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200621,14912,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200624,14911,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200624,14912,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200626,14911,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
mobileorderprodapi.transactcampus.com,6200626,14912,Breakfast GNG,DS23 Cafe Cadence Lunch and Dinner MO
